################################################################################
#
# This file has been generated by SpyGlass:
#     Report Created by: dice12
#     Report Created on: Sat Dec 21 23:06:53 2024
#     Working Directory: /mnt/home/dice12/dice/proj3/spy/pj3
#     Report Location  : ./spyglass-1/lint/lint_turbo_rtl/spyglass_reports/lint/W287b/000/W287b004.csv
#     SpyGlass Version : SpyGlass_vQ-2020.03-SP2-3
#     Policy Name      : lint(SpyGlass_vQ-2020.03-SP2-03)
#     Comment          : Output port of an instance is not connected
#
################################################################################
#CrossProbeTag:W287b_VIOLATION_CSV_TAG
##Sheet_Prop:hidecols:1
##Sheet_Prop:cross-probe-data-col:1
##Sheet_Prop:use_violation_based_waiver:1

TagId,File Name,Line Number,Port Name,WAIVED
2268,../../syn/LAB3/outputs/TOP_gate.v,32122,"CO","no"
2269,../../syn/LAB3/outputs/TOP_gate.v,32132,"CO","no"
2270,../../syn/LAB3/outputs/TOP_gate.v,32146,"CO","no"
2273,../../syn/LAB3/outputs/TOP_gate.v,32160,"CO","no"
2280,../../syn/LAB3/outputs/TOP_gate.v,32180,"CO","no"
2282,../../syn/LAB3/outputs/TOP_gate.v,32204,"CO","no"
2284,../../syn/LAB3/outputs/TOP_gate.v,32239,"CO","no"
2356,../../syn/LAB3/outputs/TOP_gate.v,32768,"S","no"
2357,../../syn/LAB3/outputs/TOP_gate.v,32770,"S","no"
2358,../../syn/LAB3/outputs/TOP_gate.v,32773,"S","no"
2359,../../syn/LAB3/outputs/TOP_gate.v,32776,"S","no"
2360,../../syn/LAB3/outputs/TOP_gate.v,32779,"S","no"
2361,../../syn/LAB3/outputs/TOP_gate.v,32782,"S","no"
2375,../../syn/LAB3/outputs/TOP_gate.v,33715,"CO","no"
2376,../../syn/LAB3/outputs/TOP_gate.v,33812,"CO","no"
2377,../../syn/LAB3/outputs/TOP_gate.v,33817,"CO","no"
2378,../../syn/LAB3/outputs/TOP_gate.v,33831,"CO","no"
2380,../../syn/LAB3/outputs/TOP_gate.v,33846,"CO","no"
2381,../../syn/LAB3/outputs/TOP_gate.v,33851,"CO","no"
2383,../../syn/LAB3/outputs/TOP_gate.v,33863,"CO","no"
2384,../../syn/LAB3/outputs/TOP_gate.v,33870,"CO","no"
2387,../../syn/LAB3/outputs/TOP_gate.v,33885,"CO","no"
2388,../../syn/LAB3/outputs/TOP_gate.v,33893,"CO","no"
2391,../../syn/LAB3/outputs/TOP_gate.v,33907,"CO","no"
2392,../../syn/LAB3/outputs/TOP_gate.v,33916,"CO","no"
2393,../../syn/LAB3/outputs/TOP_gate.v,33932,"CO","no"
2396,../../syn/LAB3/outputs/TOP_gate.v,33946,"CO","no"
2403,../../syn/LAB3/outputs/TOP_gate.v,33966,"CO","no"
2405,../../syn/LAB3/outputs/TOP_gate.v,33990,"CO","no"
2407,../../syn/LAB3/outputs/TOP_gate.v,34026,"CO","no"
2511,../../syn/LAB3/outputs/TOP_gate.v,34599,"S","no"
2512,../../syn/LAB3/outputs/TOP_gate.v,34601,"S","no"
2513,../../syn/LAB3/outputs/TOP_gate.v,34604,"S","no"
2514,../../syn/LAB3/outputs/TOP_gate.v,34607,"S","no"
2515,../../syn/LAB3/outputs/TOP_gate.v,34610,"S","no"
2516,../../syn/LAB3/outputs/TOP_gate.v,34613,"S","no"
2531,../../syn/LAB3/outputs/TOP_gate.v,35559,"CO","no"
2532,../../syn/LAB3/outputs/TOP_gate.v,35656,"CO","no"
2533,../../syn/LAB3/outputs/TOP_gate.v,35659,"CO","no"
2534,../../syn/LAB3/outputs/TOP_gate.v,35676,"CO","no"
2536,../../syn/LAB3/outputs/TOP_gate.v,35691,"CO","no"
2537,../../syn/LAB3/outputs/TOP_gate.v,35697,"CO","no"
2539,../../syn/LAB3/outputs/TOP_gate.v,35709,"CO","no"
2540,../../syn/LAB3/outputs/TOP_gate.v,35716,"CO","no"
2542,../../syn/LAB3/outputs/TOP_gate.v,35729,"CO","no"
2543,../../syn/LAB3/outputs/TOP_gate.v,35737,"CO","no"
2546,../../syn/LAB3/outputs/TOP_gate.v,35751,"CO","no"
2547,../../syn/LAB3/outputs/TOP_gate.v,35761,"CO","no"
2548,../../syn/LAB3/outputs/TOP_gate.v,35778,"CO","no"
2551,../../syn/LAB3/outputs/TOP_gate.v,35792,"CO","no"
2553,../../syn/LAB3/outputs/TOP_gate.v,35807,"CO","no"
2555,../../syn/LAB3/outputs/TOP_gate.v,35831,"CO","no"
2557,../../syn/LAB3/outputs/TOP_gate.v,35867,"CO","no"
2651,../../syn/LAB3/outputs/TOP_gate.v,36429,"S","no"
2652,../../syn/LAB3/outputs/TOP_gate.v,36431,"S","no"
2653,../../syn/LAB3/outputs/TOP_gate.v,36434,"S","no"
2654,../../syn/LAB3/outputs/TOP_gate.v,36437,"S","no"
2655,../../syn/LAB3/outputs/TOP_gate.v,36440,"S","no"
2656,../../syn/LAB3/outputs/TOP_gate.v,36443,"S","no"
2671,../../syn/LAB3/outputs/TOP_gate.v,37387,"CO","no"
2672,../../syn/LAB3/outputs/TOP_gate.v,37485,"CO","no"
2673,../../syn/LAB3/outputs/TOP_gate.v,37490,"CO","no"
2674,../../syn/LAB3/outputs/TOP_gate.v,37507,"CO","no"
2676,../../syn/LAB3/outputs/TOP_gate.v,37522,"CO","no"
2677,../../syn/LAB3/outputs/TOP_gate.v,37528,"CO","no"
2679,../../syn/LAB3/outputs/TOP_gate.v,37540,"CO","no"
2680,../../syn/LAB3/outputs/TOP_gate.v,37547,"CO","no"
2682,../../syn/LAB3/outputs/TOP_gate.v,37560,"CO","no"
2683,../../syn/LAB3/outputs/TOP_gate.v,37568,"CO","no"
2686,../../syn/LAB3/outputs/TOP_gate.v,37582,"CO","no"
2687,../../syn/LAB3/outputs/TOP_gate.v,37592,"CO","no"
2688,../../syn/LAB3/outputs/TOP_gate.v,37607,"CO","no"
2691,../../syn/LAB3/outputs/TOP_gate.v,37621,"CO","no"
2693,../../syn/LAB3/outputs/TOP_gate.v,37636,"CO","no"
2695,../../syn/LAB3/outputs/TOP_gate.v,37660,"CO","no"
2697,../../syn/LAB3/outputs/TOP_gate.v,37696,"CO","no"
2791,../../syn/LAB3/outputs/TOP_gate.v,38258,"S","no"
2792,../../syn/LAB3/outputs/TOP_gate.v,38260,"S","no"
2793,../../syn/LAB3/outputs/TOP_gate.v,38263,"S","no"
2794,../../syn/LAB3/outputs/TOP_gate.v,38266,"S","no"
2795,../../syn/LAB3/outputs/TOP_gate.v,38269,"S","no"
2796,../../syn/LAB3/outputs/TOP_gate.v,38272,"S","no"
2810,../../syn/LAB3/outputs/TOP_gate.v,39220,"CO","no"
2811,../../syn/LAB3/outputs/TOP_gate.v,39318,"CO","no"
2812,../../syn/LAB3/outputs/TOP_gate.v,39323,"CO","no"
2813,../../syn/LAB3/outputs/TOP_gate.v,39337,"CO","no"
2815,../../syn/LAB3/outputs/TOP_gate.v,39351,"CO","no"
2816,../../syn/LAB3/outputs/TOP_gate.v,39357,"CO","no"
2818,../../syn/LAB3/outputs/TOP_gate.v,39369,"CO","no"
2819,../../syn/LAB3/outputs/TOP_gate.v,39376,"CO","no"
2821,../../syn/LAB3/outputs/TOP_gate.v,39390,"CO","no"
2822,../../syn/LAB3/outputs/TOP_gate.v,39398,"CO","no"
2825,../../syn/LAB3/outputs/TOP_gate.v,39412,"CO","no"
2826,../../syn/LAB3/outputs/TOP_gate.v,39422,"CO","no"
2827,../../syn/LAB3/outputs/TOP_gate.v,39437,"CO","no"
2830,../../syn/LAB3/outputs/TOP_gate.v,39451,"CO","no"
2832,../../syn/LAB3/outputs/TOP_gate.v,39466,"CO","no"
2834,../../syn/LAB3/outputs/TOP_gate.v,39490,"CO","no"
2836,../../syn/LAB3/outputs/TOP_gate.v,39526,"CO","no"
2930,../../syn/LAB3/outputs/TOP_gate.v,40088,"S","no"
2931,../../syn/LAB3/outputs/TOP_gate.v,40090,"S","no"
2932,../../syn/LAB3/outputs/TOP_gate.v,40093,"S","no"
2933,../../syn/LAB3/outputs/TOP_gate.v,40096,"S","no"
2934,../../syn/LAB3/outputs/TOP_gate.v,40099,"S","no"
2935,../../syn/LAB3/outputs/TOP_gate.v,40102,"S","no"
2949,../../syn/LAB3/outputs/TOP_gate.v,41046,"CO","no"
2950,../../syn/LAB3/outputs/TOP_gate.v,41144,"CO","no"
