################################################################################
#
# This file has been generated by SpyGlass:
#     Report Created by: dice12
#     Report Created on: Sat Dec 21 23:06:53 2024
#     Working Directory: /mnt/home/dice12/dice/proj3/spy/pj3
#     Report Location  : ./spyglass-1/lint/lint_turbo_rtl/spyglass_reports/lint/W287b/000/W287b006.csv
#     SpyGlass Version : SpyGlass_vQ-2020.03-SP2-3
#     Policy Name      : lint(SpyGlass_vQ-2020.03-SP2-03)
#     Comment          : Output port of an instance is not connected
#
################################################################################
#CrossProbeTag:W287b_VIOLATION_CSV_TAG
##Sheet_Prop:hidecols:1
##Sheet_Prop:cross-probe-data-col:1
##Sheet_Prop:use_violation_based_waiver:1

TagId,File Name,Line Number,Port Name,WAIVED
1967,../../syn/LAB3/outputs/TOP_gate.v,20072,"C1","no"
1968,../../syn/LAB3/outputs/TOP_gate.v,20075,"C1","no"
1969,../../syn/LAB3/outputs/TOP_gate.v,20081,"C1","no"
1970,../../syn/LAB3/outputs/TOP_gate.v,20084,"C1","no"
1971,../../syn/LAB3/outputs/TOP_gate.v,20089,"C1","no"
1972,../../syn/LAB3/outputs/TOP_gate.v,20093,"C1","no"
1973,../../syn/LAB3/outputs/TOP_gate.v,20095,"C1","no"
1974,../../syn/LAB3/outputs/TOP_gate.v,20096,"C1","no"
1975,../../syn/LAB3/outputs/TOP_gate.v,20098,"C1","no"
1976,../../syn/LAB3/outputs/TOP_gate.v,20099,"C1","no"
1977,../../syn/LAB3/outputs/TOP_gate.v,20102,"C1","no"
1978,../../syn/LAB3/outputs/TOP_gate.v,20104,"C1","no"
1979,../../syn/LAB3/outputs/TOP_gate.v,20191,"C1","no"
1980,../../syn/LAB3/outputs/TOP_gate.v,20192,"C1","no"
1981,../../syn/LAB3/outputs/TOP_gate.v,20194,"C1","no"
1982,../../syn/LAB3/outputs/TOP_gate.v,20199,"C1","no"
1983,../../syn/LAB3/outputs/TOP_gate.v,20201,"C1","no"
1984,../../syn/LAB3/outputs/TOP_gate.v,20206,"C1","no"
1985,../../syn/LAB3/outputs/TOP_gate.v,20214,"C1","no"
1986,../../syn/LAB3/outputs/TOP_gate.v,20219,"C1","no"
1987,../../syn/LAB3/outputs/TOP_gate.v,20224,"C1","no"
1988,../../syn/LAB3/outputs/TOP_gate.v,20228,"C1","no"
1989,../../syn/LAB3/outputs/TOP_gate.v,20231,"C1","no"
1990,../../syn/LAB3/outputs/TOP_gate.v,20232,"C1","no"
1991,../../syn/LAB3/outputs/TOP_gate.v,20235,"C1","no"
1992,../../syn/LAB3/outputs/TOP_gate.v,20238,"C1","no"
1993,../../syn/LAB3/outputs/TOP_gate.v,20244,"C1","no"
1994,../../syn/LAB3/outputs/TOP_gate.v,20248,"C1","no"
1995,../../syn/LAB3/outputs/TOP_gate.v,20375,"C1","no"
1996,../../syn/LAB3/outputs/TOP_gate.v,20376,"C1","no"
1997,../../syn/LAB3/outputs/TOP_gate.v,20380,"C1","no"
1998,../../syn/LAB3/outputs/TOP_gate.v,20381,"C1","no"
1999,../../syn/LAB3/outputs/TOP_gate.v,20382,"C1","no"
2000,../../syn/LAB3/outputs/TOP_gate.v,20383,"C1","no"
2001,../../syn/LAB3/outputs/TOP_gate.v,20384,"C1","no"
2002,../../syn/LAB3/outputs/TOP_gate.v,20385,"C1","no"
2003,../../syn/LAB3/outputs/TOP_gate.v,20386,"C1","no"
2004,../../syn/LAB3/outputs/TOP_gate.v,20387,"C1","no"
2005,../../syn/LAB3/outputs/TOP_gate.v,20388,"C1","no"
2006,../../syn/LAB3/outputs/TOP_gate.v,20389,"C1","no"
2007,../../syn/LAB3/outputs/TOP_gate.v,20390,"C1","no"
2008,../../syn/LAB3/outputs/TOP_gate.v,20391,"C1","no"
2009,../../syn/LAB3/outputs/TOP_gate.v,20392,"C1","no"
2010,../../syn/LAB3/outputs/TOP_gate.v,20393,"C1","no"
2011,../../syn/LAB3/outputs/TOP_gate.v,20394,"C1","no"
2012,../../syn/LAB3/outputs/TOP_gate.v,20395,"C1","no"
2013,../../syn/LAB3/outputs/TOP_gate.v,20396,"C1","no"
2014,../../syn/LAB3/outputs/TOP_gate.v,20397,"C1","no"
2015,../../syn/LAB3/outputs/TOP_gate.v,20405,"C1","no"
2016,../../syn/LAB3/outputs/TOP_gate.v,20406,"C1","no"
2017,../../syn/LAB3/outputs/TOP_gate.v,20409,"C1","no"
2018,../../syn/LAB3/outputs/TOP_gate.v,20412,"C1","no"
2019,../../syn/LAB3/outputs/TOP_gate.v,20417,"C1","no"
2020,../../syn/LAB3/outputs/TOP_gate.v,20420,"C1","no"
2021,../../syn/LAB3/outputs/TOP_gate.v,20421,"C1","no"
2022,../../syn/LAB3/outputs/TOP_gate.v,20423,"C1","no"
2023,../../syn/LAB3/outputs/TOP_gate.v,20428,"C1","no"
2024,../../syn/LAB3/outputs/TOP_gate.v,20429,"C1","no"
2025,../../syn/LAB3/outputs/TOP_gate.v,20430,"C1","no"
2026,../../syn/LAB3/outputs/TOP_gate.v,20432,"C1","no"
2027,../../syn/LAB3/outputs/TOP_gate.v,20433,"C1","no"
2028,../../syn/LAB3/outputs/TOP_gate.v,20434,"C1","no"
2029,../../syn/LAB3/outputs/TOP_gate.v,20435,"C1","no"
2030,../../syn/LAB3/outputs/TOP_gate.v,20436,"C1","no"
2031,../../syn/LAB3/outputs/TOP_gate.v,20437,"C1","no"
2032,../../syn/LAB3/outputs/TOP_gate.v,20438,"C1","no"
2033,../../syn/LAB3/outputs/TOP_gate.v,20440,"C1","no"
2034,../../syn/LAB3/outputs/TOP_gate.v,20441,"C1","no"
2035,../../syn/LAB3/outputs/TOP_gate.v,20442,"C1","no"
2036,../../syn/LAB3/outputs/TOP_gate.v,20445,"C1","no"
2037,../../syn/LAB3/outputs/TOP_gate.v,20446,"C1","no"
2038,../../syn/LAB3/outputs/TOP_gate.v,20447,"C1","no"
2039,../../syn/LAB3/outputs/TOP_gate.v,20448,"C1","no"
2040,../../syn/LAB3/outputs/TOP_gate.v,20451,"C1","no"
2041,../../syn/LAB3/outputs/TOP_gate.v,20452,"C1","no"
2042,../../syn/LAB3/outputs/TOP_gate.v,20454,"C1","no"
2043,../../syn/LAB3/outputs/TOP_gate.v,20456,"C1","no"
2239,../../syn/LAB3/outputs/TOP_gate.v,31400,"C1","no"
3075,../../syn/LAB3/outputs/TOP_gate.v,42352,"C1","no"
3385,../../syn/LAB3/outputs/TOP_gate.v,46049,"C1","no"
3541,../../syn/LAB3/outputs/TOP_gate.v,47907,"C1","no"
3852,../../syn/LAB3/outputs/TOP_gate.v,51634,"C1","no"
4007,../../syn/LAB3/outputs/TOP_gate.v,53497,"C1","no"
4316,../../syn/LAB3/outputs/TOP_gate.v,57221,"C1","no"
4472,../../syn/LAB3/outputs/TOP_gate.v,59089,"C1","no"
4781,../../syn/LAB3/outputs/TOP_gate.v,62814,"C1","no"
4937,../../syn/LAB3/outputs/TOP_gate.v,64668,"C1","no"
5247,../../syn/LAB3/outputs/TOP_gate.v,68397,"C1","no"
5402,../../syn/LAB3/outputs/TOP_gate.v,70263,"C1","no"
5955,../../syn/LAB3/outputs/TOP_gate.v,79345,"C1","no"
6078,../../syn/LAB3/outputs/TOP_gate.v,81160,"C1","no"
21579,../../syn/LAB3/outputs/TOP_gate.v,159155,"C1","no"
21580,../../syn/LAB3/outputs/TOP_gate.v,159205,"C1","no"
21581,../../syn/LAB3/outputs/TOP_gate.v,159206,"C1","no"
21582,../../syn/LAB3/outputs/TOP_gate.v,159207,"C1","no"
21583,../../syn/LAB3/outputs/TOP_gate.v,159208,"C1","no"
21584,../../syn/LAB3/outputs/TOP_gate.v,159223,"C1","no"
21585,../../syn/LAB3/outputs/TOP_gate.v,159241,"C1","no"
21586,../../syn/LAB3/outputs/TOP_gate.v,159254,"C1","no"
21587,../../syn/LAB3/outputs/TOP_gate.v,159257,"C1","no"
21588,../../syn/LAB3/outputs/TOP_gate.v,159260,"C1","no"
21589,../../syn/LAB3/outputs/TOP_gate.v,159263,"C1","no"
21590,../../syn/LAB3/outputs/TOP_gate.v,159265,"C1","no"
21591,../../syn/LAB3/outputs/TOP_gate.v,159269,"C1","no"
21592,../../syn/LAB3/outputs/TOP_gate.v,159272,"C1","no"
21593,../../syn/LAB3/outputs/TOP_gate.v,159275,"C1","no"
21594,../../syn/LAB3/outputs/TOP_gate.v,159276,"C1","no"
21595,../../syn/LAB3/outputs/TOP_gate.v,159277,"C1","no"
21596,../../syn/LAB3/outputs/TOP_gate.v,159281,"C1","no"
21597,../../syn/LAB3/outputs/TOP_gate.v,159283,"C1","no"
21598,../../syn/LAB3/outputs/TOP_gate.v,159291,"C1","no"
21599,../../syn/LAB3/outputs/TOP_gate.v,159294,"C1","no"
21600,../../syn/LAB3/outputs/TOP_gate.v,159298,"C1","no"
21601,../../syn/LAB3/outputs/TOP_gate.v,159303,"C1","no"
21602,../../syn/LAB3/outputs/TOP_gate.v,159352,"C1","no"
21603,../../syn/LAB3/outputs/TOP_gate.v,159357,"C1","no"
21604,../../syn/LAB3/outputs/TOP_gate.v,159360,"C1","no"
21605,../../syn/LAB3/outputs/TOP_gate.v,159364,"C1","no"
21606,../../syn/LAB3/outputs/TOP_gate.v,159366,"C1","no"
21607,../../syn/LAB3/outputs/TOP_gate.v,159367,"C1","no"
21608,../../syn/LAB3/outputs/TOP_gate.v,159370,"C1","no"
21609,../../syn/LAB3/outputs/TOP_gate.v,159371,"C1","no"
21610,../../syn/LAB3/outputs/TOP_gate.v,159376,"C1","no"
21611,../../syn/LAB3/outputs/TOP_gate.v,159378,"C1","no"
21612,../../syn/LAB3/outputs/TOP_gate.v,159381,"C1","no"
21613,../../syn/LAB3/outputs/TOP_gate.v,159384,"C1","no"
21614,../../syn/LAB3/outputs/TOP_gate.v,159388,"C1","no"
21615,../../syn/LAB3/outputs/TOP_gate.v,159391,"C1","no"
21616,../../syn/LAB3/outputs/TOP_gate.v,159393,"C1","no"
21617,../../syn/LAB3/outputs/TOP_gate.v,159397,"C1","no"
21618,../../syn/LAB3/outputs/TOP_gate.v,159399,"C1","no"
21619,../../syn/LAB3/outputs/TOP_gate.v,159401,"C1","no"
21620,../../syn/LAB3/outputs/TOP_gate.v,159404,"C1","no"
21621,../../syn/LAB3/outputs/TOP_gate.v,159405,"C1","no"
21622,../../syn/LAB3/outputs/TOP_gate.v,159415,"C1","no"
21623,../../syn/LAB3/outputs/TOP_gate.v,159420,"C1","no"
21624,../../syn/LAB3/outputs/TOP_gate.v,159423,"C1","no"
21625,../../syn/LAB3/outputs/TOP_gate.v,159426,"C1","no"
21626,../../syn/LAB3/outputs/TOP_gate.v,159518,"C1","no"
21627,../../syn/LAB3/outputs/TOP_gate.v,159519,"C1","no"
21628,../../syn/LAB3/outputs/TOP_gate.v,159520,"C1","no"
21629,../../syn/LAB3/outputs/TOP_gate.v,159521,"C1","no"
21630,../../syn/LAB3/outputs/TOP_gate.v,159522,"C1","no"
21631,../../syn/LAB3/outputs/TOP_gate.v,159523,"C1","no"
21632,../../syn/LAB3/outputs/TOP_gate.v,159524,"C1","no"
21633,../../syn/LAB3/outputs/TOP_gate.v,159525,"C1","no"
21634,../../syn/LAB3/outputs/TOP_gate.v,159535,"C1","no"
21635,../../syn/LAB3/outputs/TOP_gate.v,159539,"C1","no"
21636,../../syn/LAB3/outputs/TOP_gate.v,159548,"C1","no"
21637,../../syn/LAB3/outputs/TOP_gate.v,159555,"C1","no"
21638,../../syn/LAB3/outputs/TOP_gate.v,159556,"C1","no"
21639,../../syn/LAB3/outputs/TOP_gate.v,159559,"C1","no"
21640,../../syn/LAB3/outputs/TOP_gate.v,159702,"C1","no"
21641,../../syn/LAB3/outputs/TOP_gate.v,159703,"C1","no"
21642,../../syn/LAB3/outputs/TOP_gate.v,159704,"C1","no"
21643,../../syn/LAB3/outputs/TOP_gate.v,159705,"C1","no"
21644,../../syn/LAB3/outputs/TOP_gate.v,159706,"C1","no"
21645,../../syn/LAB3/outputs/TOP_gate.v,159707,"C1","no"
21646,../../syn/LAB3/outputs/TOP_gate.v,159708,"C1","no"
21647,../../syn/LAB3/outputs/TOP_gate.v,159709,"C1","no"
21648,../../syn/LAB3/outputs/TOP_gate.v,159710,"C1","no"
21649,../../syn/LAB3/outputs/TOP_gate.v,159711,"C1","no"
21650,../../syn/LAB3/outputs/TOP_gate.v,159712,"C1","no"
21651,../../syn/LAB3/outputs/TOP_gate.v,159713,"C1","no"
21652,../../syn/LAB3/outputs/TOP_gate.v,159714,"C1","no"
21653,../../syn/LAB3/outputs/TOP_gate.v,159715,"C1","no"
21654,../../syn/LAB3/outputs/TOP_gate.v,159716,"C1","no"
21655,../../syn/LAB3/outputs/TOP_gate.v,159719,"C1","no"
21656,../../syn/LAB3/outputs/TOP_gate.v,159720,"C1","no"
21657,../../syn/LAB3/outputs/TOP_gate.v,159723,"C1","no"
21658,../../syn/LAB3/outputs/TOP_gate.v,159726,"C1","no"
21659,../../syn/LAB3/outputs/TOP_gate.v,159728,"C1","no"
21660,../../syn/LAB3/outputs/TOP_gate.v,159729,"C1","no"
21661,../../syn/LAB3/outputs/TOP_gate.v,159730,"C1","no"
21662,../../syn/LAB3/outputs/TOP_gate.v,159731,"C1","no"
21663,../../syn/LAB3/outputs/TOP_gate.v,159732,"C1","no"
21664,../../syn/LAB3/outputs/TOP_gate.v,159733,"C1","no"
21665,../../syn/LAB3/outputs/TOP_gate.v,159734,"C1","no"
21666,../../syn/LAB3/outputs/TOP_gate.v,159735,"C1","no"
21667,../../syn/LAB3/outputs/TOP_gate.v,159736,"C1","no"
21668,../../syn/LAB3/outputs/TOP_gate.v,159737,"C1","no"
21669,../../syn/LAB3/outputs/TOP_gate.v,159738,"C1","no"
21670,../../syn/LAB3/outputs/TOP_gate.v,159739,"C1","no"
21671,../../syn/LAB3/outputs/TOP_gate.v,159740,"C1","no"
21672,../../syn/LAB3/outputs/TOP_gate.v,159743,"C1","no"
21673,../../syn/LAB3/outputs/TOP_gate.v,159746,"C1","no"
21674,../../syn/LAB3/outputs/TOP_gate.v,159753,"C1","no"
21675,../../syn/LAB3/outputs/TOP_gate.v,159754,"C1","no"
21676,../../syn/LAB3/outputs/TOP_gate.v,159755,"C1","no"
21677,../../syn/LAB3/outputs/TOP_gate.v,159756,"C1","no"
21678,../../syn/LAB3/outputs/TOP_gate.v,159760,"C1","no"
21679,../../syn/LAB3/outputs/TOP_gate.v,159761,"C1","no"
21680,../../syn/LAB3/outputs/TOP_gate.v,159764,"C1","no"
21681,../../syn/LAB3/outputs/TOP_gate.v,159767,"C1","no"
21682,../../syn/LAB3/outputs/TOP_gate.v,159768,"C1","no"
21683,../../syn/LAB3/outputs/TOP_gate.v,159769,"C1","no"
21684,../../syn/LAB3/outputs/TOP_gate.v,159773,"C1","no"
21685,../../syn/LAB3/outputs/TOP_gate.v,159774,"C1","no"
21686,../../syn/LAB3/outputs/TOP_gate.v,159777,"C1","no"
21687,../../syn/LAB3/outputs/TOP_gate.v,159778,"C1","no"
21688,../../syn/LAB3/outputs/TOP_gate.v,159780,"C1","no"
21689,../../syn/LAB3/outputs/TOP_gate.v,159781,"C1","no"
22657,../../syn/LAB3/outputs/TOP_gate.v,174444,"C1","no"
22658,../../syn/LAB3/outputs/TOP_gate.v,174494,"C1","no"
22659,../../syn/LAB3/outputs/TOP_gate.v,174496,"C1","no"
22660,../../syn/LAB3/outputs/TOP_gate.v,174497,"C1","no"
22661,../../syn/LAB3/outputs/TOP_gate.v,174499,"C1","no"
22662,../../syn/LAB3/outputs/TOP_gate.v,174518,"C1","no"
22663,../../syn/LAB3/outputs/TOP_gate.v,174520,"C1","no"
22664,../../syn/LAB3/outputs/TOP_gate.v,174524,"C1","no"
22665,../../syn/LAB3/outputs/TOP_gate.v,174527,"C1","no"
22666,../../syn/LAB3/outputs/TOP_gate.v,174533,"C1","no"
22667,../../syn/LAB3/outputs/TOP_gate.v,174537,"C1","no"
22668,../../syn/LAB3/outputs/TOP_gate.v,174540,"C1","no"
22669,../../syn/LAB3/outputs/TOP_gate.v,174542,"C1","no"
22670,../../syn/LAB3/outputs/TOP_gate.v,174545,"C1","no"
22671,../../syn/LAB3/outputs/TOP_gate.v,174547,"C1","no"
22672,../../syn/LAB3/outputs/TOP_gate.v,174549,"C1","no"
22673,../../syn/LAB3/outputs/TOP_gate.v,174552,"C1","no"
22674,../../syn/LAB3/outputs/TOP_gate.v,174558,"C1","no"
22675,../../syn/LAB3/outputs/TOP_gate.v,174559,"C1","no"
22676,../../syn/LAB3/outputs/TOP_gate.v,174565,"C1","no"
22677,../../syn/LAB3/outputs/TOP_gate.v,174567,"C1","no"
22678,../../syn/LAB3/outputs/TOP_gate.v,174569,"C1","no"
22679,../../syn/LAB3/outputs/TOP_gate.v,174577,"C1","no"
22680,../../syn/LAB3/outputs/TOP_gate.v,174585,"C1","no"
22681,../../syn/LAB3/outputs/TOP_gate.v,174586,"C1","no"
22682,../../syn/LAB3/outputs/TOP_gate.v,174671,"C1","no"
22683,../../syn/LAB3/outputs/TOP_gate.v,174672,"C1","no"
22684,../../syn/LAB3/outputs/TOP_gate.v,174673,"C1","no"
22685,../../syn/LAB3/outputs/TOP_gate.v,174674,"C1","no"
22686,../../syn/LAB3/outputs/TOP_gate.v,174676,"C1","no"
22687,../../syn/LAB3/outputs/TOP_gate.v,174677,"C1","no"
22688,../../syn/LAB3/outputs/TOP_gate.v,174685,"C1","no"
22689,../../syn/LAB3/outputs/TOP_gate.v,174686,"C1","no"
22690,../../syn/LAB3/outputs/TOP_gate.v,174687,"C1","no"
22691,../../syn/LAB3/outputs/TOP_gate.v,174688,"C1","no"
22692,../../syn/LAB3/outputs/TOP_gate.v,174689,"C1","no"
22693,../../syn/LAB3/outputs/TOP_gate.v,174690,"C1","no"
22694,../../syn/LAB3/outputs/TOP_gate.v,174691,"C1","no"
22695,../../syn/LAB3/outputs/TOP_gate.v,174692,"C1","no"
22696,../../syn/LAB3/outputs/TOP_gate.v,174693,"C1","no"
22697,../../syn/LAB3/outputs/TOP_gate.v,174694,"C1","no"
22698,../../syn/LAB3/outputs/TOP_gate.v,174695,"C1","no"
22699,../../syn/LAB3/outputs/TOP_gate.v,174696,"C1","no"
22700,../../syn/LAB3/outputs/TOP_gate.v,174697,"C1","no"
22701,../../syn/LAB3/outputs/TOP_gate.v,174698,"C1","no"
22702,../../syn/LAB3/outputs/TOP_gate.v,174699,"C1","no"
22703,../../syn/LAB3/outputs/TOP_gate.v,174700,"C1","no"
22704,../../syn/LAB3/outputs/TOP_gate.v,174701,"C1","no"
22705,../../syn/LAB3/outputs/TOP_gate.v,174702,"C1","no"
22706,../../syn/LAB3/outputs/TOP_gate.v,174707,"C1","no"
22707,../../syn/LAB3/outputs/TOP_gate.v,174709,"C1","no"
22708,../../syn/LAB3/outputs/TOP_gate.v,174820,"C1","no"
22709,../../syn/LAB3/outputs/TOP_gate.v,174821,"C1","no"
22710,../../syn/LAB3/outputs/TOP_gate.v,174824,"C1","no"
22711,../../syn/LAB3/outputs/TOP_gate.v,174825,"C1","no"
22712,../../syn/LAB3/outputs/TOP_gate.v,174826,"C1","no"
22713,../../syn/LAB3/outputs/TOP_gate.v,174827,"C1","no"
22714,../../syn/LAB3/outputs/TOP_gate.v,174828,"C1","no"
22715,../../syn/LAB3/outputs/TOP_gate.v,174829,"C1","no"
22716,../../syn/LAB3/outputs/TOP_gate.v,174830,"C1","no"
22717,../../syn/LAB3/outputs/TOP_gate.v,174833,"C1","no"
22718,../../syn/LAB3/outputs/TOP_gate.v,174959,"C1","no"
22719,../../syn/LAB3/outputs/TOP_gate.v,174960,"C1","no"
22720,../../syn/LAB3/outputs/TOP_gate.v,174961,"C1","no"
